"Data Source","World Development Indicators",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"United Arab Emirates","ARE","Women who were first married by age 18 (% of women ages 20-24)","SP.M18.2024.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Survival to age 65, male (% of cohort)","SP.DYN.TO65.MA.ZS","37.69675","38.847089","40.112341","41.208203","42.993391","44.56455","46.153061","47.661984","49.515715","51.434079","53.474143","55.457274","57.469515","58.942839","60.840243","61.907927","63.031936","64.057136","65.087571","66.051686","67.185401","68.281889","69.209514","69.505933","70.447644","70.759438","71.039422","71.955091","72.065722","72.299958","72.50951","73.418366","73.586652","73.676691","73.769711","73.9346","74.342947","74.68396","74.962304","76.4443","78.315918","78.769095","79.253489","82.30352","82.718888","83.124009","83.537774","83.894481","84.264598","84.630172","85.011336","85.366533","85.796482","86.078303","86.478801","86.8468","87.069259","87.357432","87.594783","87.806343","87.289418","87.185161","87.710539","",
"United Arab Emirates","ARE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","48.811","49.695","50.686","51.584","52.848","53.985","55.185","56.339","57.54","58.76","60.021","61.211","62.304","63.351","64.338","65.08","65.82","66.514","67.209","67.846","68.53","69.085","69.66","69.949","70.485","70.747","70.964","71.491","71.606","71.757","71.9","72.241","72.306","72.521","72.598","72.695","72.767","72.937","73.066","73.67","74.38","74.636","74.901","76.222","76.453","76.683","76.909","77.129","77.488","78.003","78.334","78.517","78.716","78.853","79.044","79.223","79.335","79.504","79.627","79.726","78.946","78.71","79.196","",
"United Arab Emirates","ARE","Mortality rate, infant, female (per 1,000 live births)","SP.DYN.IMRT.FE.IN","","","","","","","","","","","","","","","","","34.4","30.8","27.7","24.8","22.3","20.1","18.2","16.6","15.2","14","13","12.1","11.3","10.7","10.1","9.6","9.2","8.8","8.5","8.2","8","7.8","7.6","7.5","7.3","7.2","7.1","7","6.9","6.7","6.6","6.5","6.4","6.3","6.1","6","5.9","5.8","5.6","5.4","5.2","5","4.8","4.5","4.3","4.1","3.8","",
"United Arab Emirates","ARE","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","41.814","41.392","41.062","40.601","40.003","39.36","38.814","38.278","37.706","35.29","33.432","32.132","31.236","30.489","29.792","29.163","28.677","29.48","30.125","30.542","30.66","30.165","30.156","30.034","29.814","29.488","29.651","28.411","27.396","26.618","25.923","24.574","23.839","22.429","22.202","19.508","19.493","18.33","17.335","16.765","16.66","16.525","16.401","16.43","16.094","15.206","14.484","14.24","14.08","13.9","13.665","13.292","12.911","12.438","11.989","11.478","10.993","10.62","10.049","9.75","10.62","10.307","9.888","",
"United Arab Emirates","ARE","Vitamin A supplementation coverage rate (% of children ages 6-59 months)","SN.ITK.VITA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","3.9","5","6.6","7.6","8","7.9","7.4","7.9","7.4","6.9","5.4","4.9","4.7","4.8","4.5","4.3","3.8","3.4","2.7","2.5","","",
"United Arab Emirates","ARE","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","300","300","","870","870","3200","1200","","4000","390","390","590","2490","6090","3690","4090","5170","26350","","","","70","","","","434","380","409","464","519","532","501","560","554","165","160","106","104","176","161","204","280","538","675","628","602","419","663","888","884","1167","1242","1315","1355","1399","1416",
"United Arab Emirates","ARE","Children in employment, wage workers, female (% of female children in employment, ages 7-14)","SL.WAG.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","1.87","","","","","","","","","","1.05","","","","","","","","","","1.72","","","","","2.18","","","","","2.5","","","","","","","","","","","1.07","1.325","1.337","1.34","3.836","2.109","1.454","1.497",
"United Arab Emirates","ARE","Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)","SL.UEM.NEET.ME.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.788","12.046","11.881","12.242","12.572","12.643","12.437","12.217","11.926","11.648","11.278","11.045","11.128","9.385","9.649","13.458","10.717","9.985","9.733",
"United Arab Emirates","ARE","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.1283076946857","","","","","77.6157011852649","","","","","80.2154860386187","","","","","73.2051220265347","","","","","87.8402339265255","","","","","88.4040483728066","","","","","","","","",
"United Arab Emirates","ARE","Net migration","SM.POP.NETM","3916","4081","4108","4037","3922","3866","3789","3629","29767","37673","38490","39031","39360","39563","39700","39556","76314","79336","81531","82586","79756","37758","38243","38014","36660","35496","68733","68141","67441","66283","64939","64706","63263","62946","59748","64261","130051","131906","133350","133289","131735","130241","128160","124550","122863","339380","781672","1037187","1040422","783241","-13726","-15738","-16401","-15566","-14954","-14154","-13520","-12895","-8582","-4466","-2762","-2762","0","0",
"United Arab Emirates","ARE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.645","1.73","1.915","1.841","1.8","1.836","1.908","2.071","2.197","2.25","2.442","2.657","2.902","2.964","3.12","2.959","2.925","2.805","2.919","2.789","2.568","2.266","2.074","1.962","1.792","1.64","2.462","2.236","2.331","4.294","3.105","2.873","2.706",
"United Arab Emirates","ARE","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.252","2.315","2.441","2.391","2.362","2.395","2.454","2.575","2.67","2.716","3.637","4.572","5.538","6.276","7.11","6.827","6.743","6.532","6.64","6.382","5.981","5.455","5.091","4.858","4.536","4.251","7.596","6.253","5.991","5.824","6.784","8.229","7.781",
"United Arab Emirates","ARE","Share of youth not in education, employment or training, male (% of male youth population)","SL.UEM.NEET.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.403","5.579","5.95",
"United Arab Emirates","ARE","Unemployment with intermediate education (% of total labor force with intermediate education)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.53","","","","","","","","","","3.9","","","","","","","","","","","","3.969","3.394","","","5.471","1.025","2.786",
"United Arab Emirates","ARE","Unemployment with basic education, male (% of male labor force with basic education)","SL.UEM.BASC.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.71","","","","","","","","","","2.45","","","","","","","","","","","","0.608","0.966","","","0.183","0.416","1.051",
"United Arab Emirates","ARE","Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.66","","","","","","","","","","9.49","","","","","","","","","","","","9.698","9.099","","","7.499","9.742","4.136",
"United Arab Emirates","ARE","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.54","","","","","","","","","","","","5.605","5.016","5.193","12.461","7.111","6.204","4.499",
"United Arab Emirates","ARE","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7465648012693","10.8980712629108","11.0918191278213","11.153230746153","11.2182892765584","11.4194343167876","11.6044297649116","11.7968389750814","11.9980248676842","12.2059953313832","12.4113587094814","12.6133012793882","12.8129112696544","13.010156768576","13.1184458867102","13.106505837993","12.9605137308766","12.8596751944382","12.8721731691663","13.1894365881309","13.7367500178978","14.2717882807918","14.7932882935516","15.3034469548487","15.8070513043357","16.2994058122205","16.9959955920225","17.13886871354","18.484149170083","20.1111289120027","17.7172201576407","18.049700523189","18.5447375982503",
"United Arab Emirates","ARE","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.202","76.708","","","72.49","70.685","78.889",
"United Arab Emirates","ARE","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","73.31","","","","","75.25","","","","","","","","","","","","","","","75.2","","","","","","","","","","77.5","","","72.56","72.37","","","","","","","80.57","80.774","81.012","80.2","80.354","76.808","77.379","78.454",
"United Arab Emirates","ARE","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","10.8777194298575","","","","","16.8279970215934","","","","","","","","","","","","","","","33.9657415437988","","","","","","","","","","40.7443365695793","","","46.7942262504196","47.3068705723603","","","","","","","54.9345633984124","56.9850482211051","56.6742944317315","62.5962739666504","69.5142792894086","58.2292082059462","61.8383248929582","59.996035285955",
"United Arab Emirates","ARE","Labor force with basic education, male (% of male working-age population with basic education)","SL.TLF.BASC.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.668","91.067","","","85.565","92.179","84.998",
"United Arab Emirates","ARE","Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.582","52.416","","","56.152","55.264","59.18",
